CDSCode,County,District,School,City,Charter,Virtual,Magnet,Latitude,Longitude,Public Yes/No,Percent,M1,M2,M3,M4,M5,M6,M7,F1,F2,F3,F4,F5,F6,F7
19645191932664.0,Los Angeles,El Monte Union High,El Monte High,El Monte,N,N,N,34.064316,-118.03583,Y,0.953,0.0,0.082529474812433,0.0,0.0016077170418006,0.4217577706323687,0.0010718113612004,0.0032154340836012,0.0,0.0519828510182207,0.0,0.0021436227224008,0.4340836012861736,0.0005359056806002,0.0005359056806002
19645191932680.0,Los Angeles,El Monte Union High,Mountain View High,El Monte,N,N,N,34.053827,-118.01070,Y,0.951,0.0007380073800738,0.0280442804428044,0.0007380073800738,0.0007380073800738,0.4686346863468634,0.0014760147601476,0.0022140221402214,0.0,0.025830258302583,0.0,0.0014760147601476,0.4678966789667896,0.0,0.0007380073800738
19645191937481.0,Los Angeles,El Monte Union High,Rosemead High,Rosemead,N,N,N,34.083794,-118.07156,Y,0.853,0.0,0.253723110865968,0.0011031439602868,0.0066188637617209,0.2437948152233866,0.0033094318808604,0.0099282956425813,0.0005515719801434,0.2327633756205184,0.0,0.0066188637617209,0.2244897959183673,0.0022062879205736,0.0099282956425813
19645191938919.0,Los Angeles,El Monte Union High,Fernando R. Ledesma Continuation High,El Monte,N,N,N,34.076703,-118.00228,Y,0.957,0.0,0.0083565459610027,0.0,0.0,0.6155988857938719,0.0,0.0055710306406685,0.0,0.0,0.0,0.0,0.3593314763231198,0.0,0.0055710306406685
19645191995661.0,Los Angeles,El Monte Union High,South El Monte High,South El Monte,N,N,N,34.035173,-118.04510,Y,0.913,0.0,0.0154981549815498,0.0007380073800738,0.0007380073800738,0.4929889298892989,0.0014760147601476,0.0029520295202952,0.0007380073800738,0.014760147601476,0.0007380073800738,0.0,0.462730627306273,0.0022140221402214,0.0007380073800738
19645191996123.0,Los Angeles,El Monte Union High,El Monte Union High School Community Day,El Monte,N,N,N,34.093468,-118.02649,Y,0.892,0.0,0.0,0.0,0.0,0.8181818181818182,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0
19645271932698.0,Los Angeles,El Rancho Unified,Ruben Salazar Continuation,Pico Rivera,N,Y,N,33.987906,-118.09082,Y,0.671,0.0,0.0,0.0,0.0,0.6349206349206349,0.0052910052910052,0.0052910052910052,0.0052910052910052,0.0,0.0,0.0,0.3439153439153439,0.0,0.0052910052910052
19645271932706.0,Los Angeles,El Rancho Unified,El Rancho High,Pico Rivera,N,Y,N,33.984147,-118.08696,Y,0.744,0.0,0.0031897926634768,0.0,0.0027910685805422,0.5011961722488039,0.0,0.003987240829346,0.0,0.0007974481658692,0.0,0.0011961722488038,0.4808612440191387,0.0007974481658692,0.0047846889952153
19645351930353.0,Los Angeles,El Segundo Unified,Arena High (Continuation),El Segundo,N,Y,N,33.923914,-118.41230,Y,0.167,0.0,0.0263157894736842,0.0,0.0,0.131578947368421,0.0526315789473684,0.2631578947368421,0.0263157894736842,0.0,0.0,0.0,0.1052631578947368,0.0,0.2631578947368421
19645351932763.0,Los Angeles,El Segundo Unified,El Segundo High,El Segundo,N,N,N,33.924213,-118.41588,Y,0.118,0.0016792611251049,0.0302267002518891,0.0025188916876574,0.0117548278757346,0.125104953820319,0.0226700251889168,0.2670025188916876,0.0008396305625524,0.035264483627204,0.0008396305625524,0.0050377833753148,0.1167086481947942,0.0386230058774139,0.2401343408900084
19645681932144.0,Los Angeles,Glendale Unified,Crescenta Valley High,La Crescenta,N,N,N,34.223671,-118.24220,Y,0.161,0.0007518796992481,0.125187969924812,0.0007518796992481,0.0180451127819548,0.0646616541353383,0.0033834586466165,0.2793233082706767,0.0015037593984962,0.1319548872180451,0.000375939849624,0.0210526315789473,0.075187969924812,0.0026315789473684,0.2609022556390977
19645681933472.0,Los Angeles,Glendale Unified,Daily (Allan F.) High (Continuation),Glendale,N,N,N,34.148500,-118.25130,Y,0.606,0.0,0.0096618357487922,0.0,0.0531400966183574,0.2898550724637681,0.0048309178743961,0.3285024154589372,0.0,0.0048309178743961,0.0,0.0048309178743961,0.1932367149758454,0.0,0.1014492753623188
19645681933530.0,Los Angeles,Glendale Unified,Glendale High,Glendale,N,N,N,34.146175,-118.23259,Y,0.688,0.0013003901170351,0.0156046814044213,0.0,0.0615517988729952,0.1729518855656697,0.0073688773298656,0.2561768530559167,0.0017338534893801,0.0182054616384915,0.00086692674469,0.0576506285218899,0.17641959254443,0.0073688773298656,0.2132639791937581
19645681934082.0,Los Angeles,Glendale Unified,Herbert Hoover High,Glendale,N,N,N,34.165339,-118.27045,Y,0.652,0.0,0.032376298106292,0.0006108735491753,0.0409285277947464,0.1240073304825901,0.0122174709835064,0.3036041539401344,0.0,0.0281001832620647,0.0,0.0384850335980452,0.1307269395235186,0.0067196090409285,0.2718387293830177
19645681996131.0,Los Angeles,Glendale Unified,Anderson W. Clark Magnet High,La Crescenta,N,N,Y,34.236926,-118.25305,Y,0.535,0.0,0.0307692307692307,0.0,0.0361990950226244,0.0407239819004524,0.0009049773755656,0.4289592760180995,0.0009049773755656,0.0244343891402714,0.0,0.0316742081447963,0.0352941176470588,0.0,0.3628959276018099
19645681996156.0,Los Angeles,Glendale Unified,Jewel City Community Day,Glendale,N,N,N,34.139883,-118.26151,Y,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
19645761933597.0,Los Angeles,Glendora Unified,Glendora High,Glendora,N,Y,N,34.136125,-117.83549,Y,0.212,0.0003891050583657,0.0373540856031128,0.0003891050583657,0.0140077821011673,0.201556420233463,0.0066147859922178,0.2233463035019455,0.0011673151750972,0.0319066147859922,0.0019455252918287,0.0175097276264591,0.2147859922178988,0.0058365758754863,0.2108949416342412
19645761939677.0,Los Angeles,Glendora Unified,Whitcomb Continuation High,Glendora,N,Y,N,34.125023,-117.86842,Y,0.542,0.0,0.0,0.0196078431372549,0.0,0.3529411764705882,0.0,0.3137254901960784,0.0,0.0,0.0196078431372549,0.0,0.1372549019607843,0.0,0.1372549019607843
19645920100354.0,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,Hawthorne,Y,N,N,33.920043,-118.35406,Y,0.789,0.0,0.0264084507042253,0.0017605633802816,0.0404929577464788,0.323943661971831,0.0580985915492957,0.0228873239436619,0.0,0.0387323943661971,0.0035211267605633,0.0299295774647887,0.3714788732394366,0.0545774647887323,0.0228873239436619
19646341934231.0,Los Angeles,Inglewood Unified,Inglewood High,Inglewood,N,N,N,33.961275,-118.35507,Y,0.509,0.002283105022831,0.0011415525114155,0.0011415525114155,0.0045662100456621,0.3264840182648402,0.1963470319634703,0.0011415525114155,0.0011415525114155,0.0011415525114155,0.002283105022831,0.0011415525114155,0.3059360730593607,0.1461187214611872,0.0034246575342465
19646341934249.0,Los Angeles,Inglewood Unified,Inglewood Continuation High,Inglewood,N,N,N,33.956734,-118.36312,Y,0.519,0.0,0.0,0.0128205128205128,0.0,0.4358974358974359,0.1282051282051282,0.0,0.0128205128205128,0.0,0.0,0.0128205128205128,0.2948717948717949,0.0897435897435897,0.0
19646341936046.0,Los Angeles,Inglewood Unified,Morningside High,Inglewood,N,N,N,33.940768,-118.33511,Y,0.717,0.0024449877750611,0.0024449877750611,0.0012224938875305,0.0012224938875305,0.3643031784841076,0.1503667481662591,0.0024449877750611,0.0048899755501222,0.0012224938875305,0.0061124694376528,0.0,0.3337408312958435,0.1198044009779951,0.0048899755501222
19646341996529.0,Los Angeles,Inglewood Unified,City Honors International Preparatory High,Inglewood,Y,N,N,33.963561,-118.35618,Y,0.4,0.0033112582781456,0.0033112582781456,0.0,0.0066225165562913,0.2119205298013245,0.2052980132450331,0.0,0.0033112582781456,0.0,0.0,0.0033112582781456,0.2251655629139073,0.3278145695364238,0.0
19646341996586.0,Los Angeles,Inglewood Unified,Animo Inglewood Charter High,Inglewood,Y,N,N,33.960029,-118.33138,Y,0.914,0.0,0.0,0.0,0.0,0.4473684210526316,0.0541795665634674,0.0,0.0,0.0,0.0,0.0,0.436532507739938,0.0526315789473684,0.0
19646591934611.0,Los Angeles,La Canada Unified,La Canada High,La Canada,N,Y,N,34.188090,-118.17900,Y,0.0142,0.0004796163069544,0.1491606714628297,0.0,0.0071942446043165,0.052757793764988,0.0047961630695443,0.2743405275779376,0.0023980815347721,0.1247002398081534,0.0,0.0067146282973621,0.056115107913669,0.0028776978417266,0.2446043165467626
19646831930080.0,Los Angeles,Las Virgenes Unified,Agoura High,Agoura,N,Y,N,34.151040,-118.74948,Y,0.0701,0.0033540967896502,0.0340201245807379,0.0014374700527072,0.0038332534738859,0.0565404887398179,0.0095831336847149,0.3857211308097747,0.0028749401054144,0.0268327743172017,0.0,0.0023957834211787,0.0493531384762817,0.0100622903689506,0.3756588404408241
19646831931260.0,Los Angeles,Las Virgenes Unified,Indian Hills Continuation High,Agoura,N,Y,N,34.150990,-118.74938,Y,0.28,0.0,0.0,0.0,0.0,0.1379310344827586,0.0344827586206896,0.4137931034482758,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.3103448275862069
19646831931781.0,Los Angeles,Las Virgenes Unified,Calabasas High,Calabasas,N,Y,N,34.138162,-118.62343,Y,0.085,0.0035017508754377,0.0270135067533766,0.0035017508754377,0.0045022511255627,0.049024512256128,0.0240120060030015,0.3991995997998999,0.0015007503751875,0.0210105052526263,0.0020010005002501,0.0050025012506253,0.0420210105052526,0.0190095047523761,0.3776888444222111
19646911996438.0,Los Angeles,Lawndale Elementary,Environmental Charter High - Lawndale,Lawndale,Y,N,N,33.882553,-118.35488,Y,0.807,0.001953125,0.015625,0.0,0.005859375,0.400390625,0.04296875,0.021484375,0.0,0.0078125,0.0,0.013671875,0.396484375,0.041015625,0.017578125
19647090100602.0,Los Angeles,Lennox,Lennox Mathematics Science and Technology Academy,Lennox,Y,N,N,33.935280,-118.35250,Y,0.95,0.0,0.0,0.0017452006980802,0.0,0.3246073298429319,0.0034904013961605,0.0,0.0,0.0,0.0,0.0,0.3891797556719022,0.0,0.0
19647091996313.0,Los Angeles,Lennox,Animo Leadership High,Inglewood,Y,N,N,33.934769,-118.34770,Y,0.936,0.0,0.0046224961479198,0.0,0.0,0.4699537750385208,0.0077041602465331,0.0015408320493066,0.0,0.0,0.0,0.0,0.5084745762711864,0.0046224961479198,0.0015408320493066
19647250101741.0,Los Angeles,Long Beach Unified,Select Community Day (Secondary),Long Beach,N,N,N,33.797004,-118.13619,Y,0.333,0.0,0.0,0.0,0.0,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0
19647250125153.0,Los Angeles,Long Beach Unified,Beach K-12 Independent Study,Long Beach,N,N,N,33.797632,-118.21837,Y,0.855,0.0067114093959731,0.0201342281879194,0.0,0.0067114093959731,0.4697986577181208,0.1073825503355704,0.0268456375838926,0.0,0.0,0.0067114093959731,0.0,0.261744966442953,0.0671140939597315,0.0134228187919463
19647250127381.0,Los Angeles,Long Beach Unified,Ernest S. McBride Sr. High,Long Beach,N,N,Y,33.829473,-118.09678,Y,0.397,0.0013661202185792,0.0327868852459016,0.0013661202185792,0.0273224043715847,0.1762295081967213,0.0355191256830601,0.1762295081967213,0.0013661202185792,0.040983606557377,0.0040983606557377,0.0095628415300546,0.2322404371584699,0.0737704918032786,0.1147540983606557
19647250131938.0,Los Angeles,Long Beach Unified,Clear Passage Educational Center,Long Beach,Y,Y,N,33.784522,-118.18094,Y,1.0,0.0,0.037037037037037,0.0,0.0,0.3703703703703703,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.037037037037037,0.0185185185185185
19647250132324.0,Los Angeles,Long Beach Unified,Eunice Sato Academy of Math & Science,Long Beach,N,N,N,33.780885,-118.10513,Y,0.405,0.0044642857142857,0.1160714285714285,0.0178571428571428,0.0401785714285714,0.2053571428571428,0.03125,0.1875,0.0,0.0580357142857142,0.0,0.03125,0.1116071428571428,0.0401785714285714,0.09375
19647250135525.0,Los Angeles,Long Beach Unified,Richard D. Browning High,Long Beach,N,N,N,33.795479,-118.15457,Y,0.781,,,,,,,,,,,,,,
19647251934470.0,Los Angeles,Long Beach Unified,Jordan High,Long Beach,N,N,Y,33.872497,-118.18592,Y,0.789,0.0006660006660006,0.0229770229770229,0.0169830169830169,0.0043290043290043,0.3786213786213786,0.0912420912420912,0.0083250083250083,0.0009990009990009,0.0156510156510156,0.0109890109890109,0.0066600066600066,0.3436563436563437,0.0815850815850815,0.0076590076590076
19647251934678.0,Los Angeles,Long Beach Unified,Lakewood High,Lakewood,N,N,Y,33.837900,-118.12318,Y,0.512,0.0006097560975609,0.0396341463414634,0.0134146341463414,0.0240853658536585,0.2170731707317073,0.0951219512195122,0.0786585365853658,0.0024390243902439,0.0448170731707317,0.0155487804878048,0.0271341463414634,0.2204268292682926,0.0963414634146341,0.0881097560975609
19647251935758.0,Los Angeles,Long Beach Unified,Millikan High,Long Beach,N,N,Y,33.807320,-118.11170,Y,0.442,0.0005602240896358,0.0196078431372549,0.0033613445378151,0.0156862745098039,0.2481792717086834,0.049859943977591,0.1563025210084033,0.0008403361344537,0.0210084033613445,0.0042016806722689,0.015126050420168,0.2378151260504201,0.0431372549019607,0.1478991596638655
19647251936947.0,Los Angeles,Long Beach Unified,Polytechnic High,Long Beach,N,N,Y,33.787163,-118.18496,Y,0.581,0.0002369668246445,0.0793838862559241,0.0090047393364928,0.0253554502369668,0.2149289099526066,0.088388625592417,0.0568720379146919,0.000473933649289,0.095260663507109,0.0087677725118483,0.0265402843601895,0.2127962085308057,0.1007109004739336,0.0530805687203791
19647251937176.0,Los Angeles,Long Beach Unified,Reid High,Long Beach,N,N,N,33.797123,-118.22045,Y,0.767,0.0056497175141242,0.0,0.0112994350282485,0.0112994350282485,0.480225988700565,0.1016949152542373,0.0169491525423728,0.0,0.0056497175141242,0.0112994350282485,0.0282485875706214,0.2711864406779661,0.0225988700564971,0.0112994350282485
19647251939875.0,Los Angeles,Long Beach Unified,Wilson High,Long Beach,N,N,Y,33.778903,-118.14152,Y,0.57,0.0008023535704733,0.0377106178122492,0.0042792190425247,0.0066862797539449,0.2679860925381118,0.0566996523134527,0.0946777213158598,0.0016047071409467,0.0323615940090933,0.0024070607114201,0.0098956940358384,0.2992778817865739,0.0553623963626638,0.0978871355977534
19647251995539.0,Los Angeles,Long Beach Unified,California Academy of Mathematics and Science,Carson,N,N,Y,33.867102,-118.25869,Y,0.429,0.0014641288433382,0.0819912152269399,0.007320644216691,0.0673499267935578,0.2108345534407028,0.0571010248901903,0.0527086383601757,0.0,0.0907759882869692,0.0043923865300146,0.089311859443631,0.1947291361639824,0.0673499267935578,0.0248901903367496
19647251995570.0,Los Angeles,Long Beach Unified,Educational Partnership High,Long Beach,N,N,N,33.788846,-118.19499,Y,0.663,0.0024875621890547,0.031094527363184,0.003731343283582,0.0111940298507462,0.3930348258706467,0.0696517412935323,0.0634328358208955,0.0024875621890547,0.0136815920398009,0.0087064676616915,0.0099502487562189,0.2898009950248756,0.0609452736318407,0.0298507462686567
19647251995935.0,Los Angeles,Long Beach Unified,Cabrillo High,Long Beach,N,N,Y,33.793514,-118.21559,Y,0.808,0.002360346184107,0.0224232887490165,0.0098347757671125,0.049567269866247,0.3811959087332809,0.0649095200629425,0.0121951219512195,0.0011801730920535,0.011014948859166,0.0114083398898505,0.0365853658536585,0.3261211644374508,0.0617623918174665,0.0035405192761605
19647251996503.0,Los Angeles,Long Beach Unified,Renaissance High School for the Arts,Long Beach,N,N,Y,33.776825,-118.19041,Y,0.583,0.0023474178403755,0.0070422535211267,0.0023474178403755,0.0140845070422535,0.1056338028169014,0.0704225352112676,0.0516431924882629,0.0023474178403755,0.0399061032863849,0.0,0.0211267605633802,0.3450704225352112,0.204225352112676,0.1009389671361502
19647330100677.0,Los Angeles,Los Angeles Unified,High Tech LA,Lake Balboa,Y,Y,N,34.187307,-118.50588,Y,0.444,0.007537688442211,0.0251256281407035,0.0025125628140703,0.0201005025125628,0.2261306532663316,0.0050251256281407,0.2864321608040201,0.0,0.0175879396984924,0.0,0.0050251256281407,0.1281407035175879,0.0025125628140703,0.1206030150753768
19647330100750.0,Los Angeles,Los Angeles Unified,Wallis Annenberg High,Los Angeles,Y,N,N,34.010434,-118.27393,Y,0.974,0.0,0.0,0.0,0.0,0.4302788844621514,0.0358565737051792,0.0,0.0,0.0,0.0,0.0019920318725099,0.5039840637450199,0.0258964143426294,0.0
19647330100800.0,Los Angeles,Los Angeles Unified,Central City Value,Los Angeles,Y,N,N,34.074782,-118.28790,Y,0.908,0.0,0.0,0.0,0.0251572327044025,0.4821802935010482,0.010482180293501,0.0,0.0,0.0,0.0,0.0020964360587002,0.4737945492662473,0.0020964360587002,0.0041928721174004
19647330101196.0,Los Angeles,Los Angeles Unified,ICEF View Park Preparatory High,Los Angeles,Y,Y,N,33.989720,-118.33107,Y,0.677,0.0059701492537313,0.0029850746268656,0.0014925373134328,0.0,0.0208955223880597,0.4104477611940298,0.0,0.0,0.0,0.0014925373134328,0.0,0.0253731343283582,0.5253731343283582,0.0
19647330101329.0,Los Angeles,Los Angeles Unified,William J. Johnston Community Day,San Pedro,N,Y,N,33.765139,-118.29943,Y,0.914,0.0,0.0,0.0078125,0.0078125,0.4375,0.1875,0.015625,0.0,0.0,0.015625,0.0,0.2421875,0.0859375,0.0
19647330101659.0,Los Angeles,Los Angeles Unified,CATCH Prep Charter High Inc.,Los Angeles,Y,N,N,34.009559,-118.32950,Y,0.92,0.0,0.0,0.0,0.0,0.0802469135802469,0.2962962962962963,0.0,0.0,0.0,0.0,0.0061728395061728,0.0987654320987654,0.5061728395061729,0.0061728395061728
19647330101675.0,Los Angeles,Los Angeles Unified,Oscar De La Hoya Animo Charter High,Los Angeles,Y,N,N,34.023419,-118.20370,Y,0.935,0.0,0.0,0.0,0.0,0.4935483870967742,0.0,0.0016129032258064,0.0,0.0,0.0,0.0,0.4983870967741935,0.0016129032258064,0.0016129032258064
19647330102137.0,Los Angeles,Los Angeles Unified,Aggeler Community Day,Chatsworth,N,Y,N,34.242728,-118.59270,Y,0.946,0.0123456790123456,0.0123456790123456,0.0123456790123456,0.0,0.6172839506172839,0.2222222222222222,0.1234567901234567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19647330102434.0,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,Los Angeles,Y,N,N,33.933015,-118.30829,Y,0.905,0.0016920473773265,0.0,0.0,0.0,0.3874788494077834,0.1285956006768189,0.0016920473773265,0.0,0.0,0.0,0.0,0.3062605752961083,0.0947546531302876,0.0
19647330102764.0,Los Angeles,Los Angeles Unified,Richard A. Alonzo Community Day,Los Angeles,N,Y,N,34.094796,-118.31506,Y,0.779,0.0073529411764705,0.0147058823529411,0.0,0.0147058823529411,0.5808823529411765,0.0147058823529411,0.0367647058823529,0.0,0.0073529411764705,0.0,0.0073529411764705,0.3161764705882353,0.0,0.0
19647330102913.0,Los Angeles,Los Angeles Unified,Middle College High,Los Angeles,N,Y,N,33.929468,-118.24623,Y,0.72,0.0,0.0,0.0027247956403269,0.0,0.215258855585831,0.1253405994550408,0.0054495912806539,0.0054495912806539,0.0027247956403269,0.0,0.0027247956403269,0.3814713896457766,0.2534059945504087,0.0027247956403269
19647330102921.0,Los Angeles,Los Angeles Unified,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,Wilmington,N,Y,N,33.783613,-118.28126,Y,0.7,0.0,0.0267857142857142,0.0022321428571428,0.0825892857142857,0.2142857142857142,0.0401785714285714,0.0133928571428571,0.0,0.0401785714285714,0.0267857142857142,0.1026785714285714,0.3303571428571428,0.0647321428571428,0.0334821428571428
19647330106831.0,Los Angeles,Los Angeles Unified,Animo Venice Charter High,Venice,Y,N,N,33.997083,-118.46357,Y,0.873,0.0,0.0,0.0,0.0,0.4435215946843854,0.0132890365448504,0.0049833887043189,0.0,0.0,0.0,0.0,0.4784053156146179,0.0099667774086378,0.0083056478405315
